reading_id,robot_id,timestamp,vibration_level,motor_temperature,torque_load,power_consumption
READ-057452,ROB-0037,2023-10-23 18:00:00,0.198,59.2,131.2,1889.3
READ-057453,ROB-0037,2023-10-24 00:00:00,0.362,43.2,68.7,1607.4
READ-057454,ROB-0037,2023-10-24 06:00:00,0.554,56.4,159.0,819.5
READ-057455,ROB-0037,2023-10-24 12:00:00,0.476,60.5,102.5,819.3
READ-057456,ROB-0037,2023-10-24 18:00:00,0.595,47.9,93.2,1701.2
READ-057457,ROB-0037,2023-10-25 00:00:00,0.547,67.1,154.9,608.5
READ-057458,ROB-0037,2023-10-25 06:00:00,0.234,43.8,145.8,584.2
READ-057459,ROB-0037,2023-10-25 12:00:00,0.32,53.5,91.6,628.6
READ-057460,ROB-0037,2023-10-25 18:00:00,0.43,66.5,95.3,1515.6
READ-057461,ROB-0037,2023-10-26 00:00:00,0.619,51.5,169.2,2115.0
READ-057462,ROB-0037,2023-10-26 06:00:00,0.57,73.4,83.1,1730.3
READ-057463,ROB-0037,2023-10-26 12:00:00,0.288,66.5,149.4,1413.5
READ-057464,ROB-0037,2023-10-26 18:00:00,0.23,55.0,122.2,1812.6
READ-057465,ROB-0037,2023-10-27 00:00:00,0.38,78.7,152.2,927.6
READ-057466,ROB-0037,2023-10-27 06:00:00,0.519,65.0,136.4,958.1
READ-057467,ROB-0037,2023-10-27 12:00:00,0.199,49.2,154.4,1215.5
READ-057468,ROB-0037,2023-10-27 18:00:00,0.211,45.1,128.6,1343.3
READ-057469,ROB-0037,2023-10-28 00:00:00,0.491,49.6,139.3,1254.9
READ-057470,ROB-0037,2023-10-28 06:00:00,0.45,68.6,118.0,678.3
READ-057471,ROB-0037,2023-10-28 12:00:00,0.488,45.7,60.2,1995.2
READ-057472,ROB-0037,2023-10-28 18:00:00,0.457,64.1,159.2,1922.5
READ-057473,ROB-0037,2023-10-29 00:00:00,0.576,61.0,139.7,751.2
READ-057474,ROB-0037,2023-10-29 06:00:00,0.586,49.1,142.2,597.8
READ-057475,ROB-0037,2023-10-29 12:00:00,0.662,62.8,82.2,874.9
READ-057476,ROB-0037,2023-10-29 18:00:00,0.58,46.3,60.5,796.1
READ-057477,ROB-0037,2023-10-30 00:00:00,0.291,57.7,91.2,2000.5
READ-057478,ROB-0037,2023-10-30 06:00:00,0.316,55.6,82.0,1327.1
READ-057479,ROB-0037,2023-10-30 12:00:00,0.204,50.8,120.6,1285.8
READ-057480,ROB-0037,2023-10-30 18:00:00,0.465,44.8,151.6,1239.3
READ-057481,ROB-0037,2023-10-31 00:00:00,0.37,53.8,87.6,755.9
READ-057482,ROB-0037,2023-10-31 06:00:00,0.224,55.2,85.8,1656.1
READ-057483,ROB-0037,2023-10-31 12:00:00,0.381,51.4,112.9,2024.5
READ-057484,ROB-0037,2023-10-31 18:00:00,0.242,50.0,133.7,1195.4
READ-057485,ROB-0037,2023-11-01 00:00:00,0.476,59.8,103.2,1866.2
READ-057486,ROB-0037,2023-11-01 06:00:00,0.35,74.5,118.0,1114.5
READ-057487,ROB-0037,2023-11-01 12:00:00,0.457,71.5,101.2,2128.6
READ-057488,ROB-0037,2023-11-01 18:00:00,0.285,64.2,67.7,1927.3
READ-057489,ROB-0037,2023-11-02 00:00:00,0.304,45.2,115.2,1230.6
READ-057490,ROB-0037,2023-11-02 06:00:00,0.519,53.9,81.6,627.8
READ-057491,ROB-0037,2023-11-02 12:00:00,0.325,49.6,148.5,2016.6
READ-057492,ROB-0037,2023-11-02 18:00:00,0.231,69.1,147.6,1691.7
READ-057493,ROB-0037,2023-11-03 00:00:00,0.434,63.9,109.6,1742.7
READ-057494,ROB-0037,2023-11-03 06:00:00,0.479,49.1,160.8,1586.6
READ-057495,ROB-0037,2023-11-03 12:00:00,0.48,61.5,139.1,1752.4
READ-057496,ROB-0037,2023-11-03 18:00:00,0.531,72.1,124.0,1965.8
READ-057497,ROB-0037,2023-11-04 00:00:00,0.441,68.5,119.7,1287.8
READ-057498,ROB-0037,2023-11-04 06:00:00,0.419,47.3,99.4,1299.1
READ-057499,ROB-0037,2023-11-04 12:00:00,0.257,64.7,110.4,2021.2
READ-057500,ROB-0037,2023-11-04 18:00:00,0.3,67.6,146.1,558.7
READ-057501,ROB-0037,2023-11-05 00:00:00,0.397,47.0,64.3,621.8
READ-057502,ROB-0037,2023-11-05 06:00:00,0.174,65.6,74.8,708.3
READ-057503,ROB-0037,2023-11-05 12:00:00,0.238,64.5,138.0,833.0
READ-057504,ROB-0037,2023-11-05 18:00:00,0.335,51.6,153.1,772.4
READ-057505,ROB-0037,2023-11-06 00:00:00,0.273,64.0,117.9,1356.9
READ-057506,ROB-0037,2023-11-06 06:00:00,0.367,68.4,122.7,1350.4
READ-057507,ROB-0037,2023-11-06 12:00:00,0.54,69.9,82.1,1803.8
READ-057508,ROB-0037,2023-11-06 18:00:00,0.498,48.0,114.1,1087.0
READ-057509,ROB-0037,2023-11-07 00:00:00,0.679,43.6,114.1,1676.1
READ-057510,ROB-0037,2023-11-07 06:00:00,0.167,46.9,94.3,1084.9
READ-057511,ROB-0037,2023-11-07 12:00:00,0.192,74.0,88.8,948.8
READ-057512,ROB-0037,2023-11-07 18:00:00,0.657,76.0,132.5,1874.5
READ-057513,ROB-0037,2023-11-08 00:00:00,0.33,61.7,82.0,1971.2
READ-057514,ROB-0037,2023-11-08 06:00:00,0.353,49.2,133.7,1566.0
READ-057515,ROB-0037,2023-11-08 12:00:00,0.207,57.8,70.7,919.9
READ-057516,ROB-0037,2023-11-08 18:00:00,0.161,51.7,120.7,1325.0
READ-057517,ROB-0037,2023-11-09 00:00:00,0.157,62.3,162.4,780.5
READ-057518,ROB-0037,2023-11-09 06:00:00,0.518,61.2,158.6,2069.7
READ-057519,ROB-0037,2023-11-09 12:00:00,0.362,52.9,165.3,1941.2
READ-057520,ROB-0037,2023-11-09 18:00:00,0.511,55.7,92.2,1547.4
READ-057521,ROB-0037,2023-11-10 00:00:00,0.357,54.4,114.9,954.2
READ-057522,ROB-0037,2023-11-10 06:00:00,0.387,56.3,141.2,713.7
READ-057523,ROB-0037,2023-11-10 12:00:00,0.598,70.6,92.1,1437.6
READ-057524,ROB-0037,2023-11-10 18:00:00,0.159,69.4,95.6,1409.5
READ-057525,ROB-0037,2023-11-11 00:00:00,0.165,69.3,60.1,1416.7
READ-057526,ROB-0037,2023-11-11 06:00:00,0.397,76.3,134.7,1922.6
READ-057527,ROB-0037,2023-11-11 12:00:00,0.602,71.7,77.8,1071.0
READ-057528,ROB-0037,2023-11-11 18:00:00,0.214,54.3,148.0,881.2
READ-057529,ROB-0037,2023-11-12 00:00:00,0.467,77.4,157.7,1775.1
READ-057530,ROB-0037,2023-11-12 06:00:00,0.579,58.7,75.8,1125.9
READ-057531,ROB-0037,2023-11-12 12:00:00,0.515,74.6,114.8,1927.8
READ-057532,ROB-0037,2023-11-12 18:00:00,0.158,59.0,133.2,1262.9
READ-057533,ROB-0037,2023-11-13 00:00:00,0.49,62.2,169.7,1680.2
READ-057534,ROB-0037,2023-11-13 06:00:00,0.272,50.5,125.7,2019.2
READ-057535,ROB-0037,2023-11-13 12:00:00,0.384,49.5,91.2,1464.3
READ-057536,ROB-0037,2023-11-13 18:00:00,0.437,43.8,140.7,864.4
READ-057537,ROB-0037,2023-11-14 00:00:00,0.27,46.3,156.2,839.6
READ-057538,ROB-0037,2023-11-14 06:00:00,0.576,50.2,120.8,709.0
READ-057539,ROB-0037,2023-11-14 12:00:00,0.5,70.9,87.4,1901.1
READ-057540,ROB-0037,2023-11-14 18:00:00,0.282,45.1,105.1,649.6
READ-057541,ROB-0037,2023-11-15 00:00:00,0.448,69.6,112.7,1199.5
READ-057542,ROB-0037,2023-11-15 06:00:00,0.476,66.1,144.5,1055.4
READ-057543,ROB-0037,2023-11-15 12:00:00,0.386,63.3,78.7,1393.8
READ-057544,ROB-0037,2023-11-15 18:00:00,0.613,61.9,100.5,1314.8
READ-057545,ROB-0037,2023-11-16 00:00:00,0.309,55.9,77.7,1310.5
READ-057546,ROB-0037,2023-11-16 06:00:00,0.318,58.6,73.0,1327.6
READ-057547,ROB-0037,2023-11-16 12:00:00,0.444,74.0,115.6,616.1
READ-057548,ROB-0037,2023-11-16 18:00:00,0.384,58.5,60.2,1671.1
READ-057549,ROB-0037,2023-11-17 00:00:00,0.188,73.2,94.2,1466.8
READ-057550,ROB-0037,2023-11-17 06:00:00,0.2,62.0,84.1,1642.8
READ-057551,ROB-0037,2023-11-17 12:00:00,0.563,70.8,96.6,906.7
READ-057552,ROB-0037,2023-11-17 18:00:00,0.233,49.6,139.4,1203.9
READ-057553,ROB-0037,2023-11-18 00:00:00,0.531,58.7,126.0,1135.1
READ-057554,ROB-0037,2023-11-18 06:00:00,0.492,62.6,163.1,2163.0
READ-057555,ROB-0037,2023-11-18 12:00:00,0.423,65.4,77.6,1464.7
READ-057556,ROB-0037,2023-11-18 18:00:00,0.178,56.3,88.5,1545.4
READ-057557,ROB-0037,2023-11-19 00:00:00,0.349,59.8,110.6,1486.7
READ-057558,ROB-0037,2023-11-19 06:00:00,0.436,72.3,163.8,1756.2
READ-057559,ROB-0037,2023-11-19 12:00:00,0.538,71.0,148.0,1335.4
READ-057560,ROB-0037,2023-11-19 18:00:00,0.276,66.0,136.6,1058.1
READ-057561,ROB-0037,2023-11-20 00:00:00,0.478,63.5,110.7,995.7
READ-057562,ROB-0037,2023-11-20 06:00:00,0.293,65.7,137.3,1861.7
READ-057563,ROB-0037,2023-11-20 12:00:00,0.226,62.2,118.4,938.1
READ-057564,ROB-0037,2023-11-20 18:00:00,0.641,52.7,132.1,1907.1
READ-057565,ROB-0037,2023-11-21 00:00:00,0.453,68.3,171.9,2096.9
READ-057566,ROB-0037,2023-11-21 06:00:00,0.529,74.9,61.5,2036.0
READ-057567,ROB-0037,2023-11-21 12:00:00,0.365,74.5,142.6,805.6
READ-057568,ROB-0037,2023-11-21 18:00:00,0.277,47.9,136.2,1101.5
READ-057569,ROB-0037,2023-11-22 00:00:00,0.204,71.3,136.7,1321.6
READ-057570,ROB-0037,2023-11-22 06:00:00,0.35,64.5,173.6,1994.2
READ-057571,ROB-0037,2023-11-22 12:00:00,0.31,57.4,123.1,643.3
READ-057572,ROB-0037,2023-11-22 18:00:00,0.199,54.7,72.0,1603.2
READ-057573,ROB-0037,2023-11-23 00:00:00,0.518,46.1,167.7,1834.4
READ-057574,ROB-0037,2023-11-23 06:00:00,0.308,46.1,124.2,581.0
READ-057575,ROB-0037,2023-11-23 12:00:00,0.456,70.8,154.2,882.7
READ-057576,ROB-0037,2023-11-23 18:00:00,0.315,78.0,107.1,869.1
READ-057577,ROB-0037,2023-11-24 00:00:00,0.389,48.1,76.9,857.9
READ-057578,ROB-0038,2023-03-24 00:00:00,0.338,67.7,81.3,1192.8
READ-057579,ROB-0038,2023-03-24 06:00:00,0.388,42.9,150.7,810.2
READ-057580,ROB-0038,2023-03-24 12:00:00,0.418,63.9,72.8,1990.1
READ-057581,ROB-0038,2023-03-24 18:00:00,0.176,72.4,72.4,1514.1
READ-057582,ROB-0038,2023-03-25 00:00:00,0.272,51.5,78.5,1761.7
READ-057583,ROB-0038,2023-03-25 06:00:00,0.05,55.3,73.8,1136.8
READ-057584,ROB-0038,2023-03-25 12:00:00,0.163,45.9,87.9,1156.0
READ-057585,ROB-0038,2023-03-25 18:00:00,0.168,51.9,131.2,724.3
READ-057586,ROB-0038,2023-03-26 00:00:00,0.362,46.4,87.7,614.3
READ-057587,ROB-0038,2023-03-26 06:00:00,0.578,45.9,94.4,2022.6
READ-057588,ROB-0038,2023-03-26 12:00:00,0.227,48.9,60.7,1434.5
READ-057589,ROB-0038,2023-03-26 18:00:00,0.303,63.3,146.3,1867.2
READ-057590,ROB-0038,2023-03-27 00:00:00,0.32,68.2,69.2,872.7
READ-057591,ROB-0038,2023-03-27 06:00:00,0.252,48.0,94.9,1826.4
READ-057592,ROB-0038,2023-03-27 12:00:00,0.184,51.0,50.0,733.2
READ-057593,ROB-0038,2023-03-27 18:00:00,0.462,58.4,144.5,1778.6
READ-057594,ROB-0038,2023-03-28 00:00:00,0.347,48.4,61.1,1027.8
READ-057595,ROB-0038,2023-03-28 06:00:00,0.468,61.7,66.8,1016.0
READ-057596,ROB-0038,2023-03-28 12:00:00,0.243,48.7,129.3,1962.0
READ-057597,ROB-0038,2023-03-28 18:00:00,0.224,44.4,74.9,1602.0
READ-057598,ROB-0038,2023-03-29 00:00:00,0.561,55.6,113.3,880.0
READ-057599,ROB-0038,2023-03-29 06:00:00,0.456,71.9,104.0,880.2
READ-057600,ROB-0038,2023-03-29 12:00:00,0.32,55.7,87.0,1478.7
READ-057601,ROB-0038,2023-03-29 18:00:00,0.237,63.9,126.5,1661.7
READ-057602,ROB-0038,2023-03-30 00:00:00,0.2,59.7,97.0,1447.3
READ-057603,ROB-0038,2023-03-30 06:00:00,0.307,54.7,100.2,827.3
READ-057604,ROB-0038,2023-03-30 12:00:00,0.472,50.1,118.4,1619.1
READ-057605,ROB-0038,2023-03-30 18:00:00,0.377,43.9,127.1,1269.6
READ-057606,ROB-0038,2023-03-31 00:00:00,0.523,65.0,54.6,1763.4
READ-057607,ROB-0038,2023-03-31 06:00:00,0.199,71.3,60.8,1754.9
READ-057608,ROB-0038,2023-03-31 12:00:00,0.207,49.3,122.9,1855.9
READ-057609,ROB-0038,2023-03-31 18:00:00,0.275,65.2,107.6,1701.4
READ-057610,ROB-0038,2023-04-01 00:00:00,0.568,47.4,64.6,1456.7
READ-057611,ROB-0038,2023-04-01 06:00:00,0.325,70.3,102.7,1262.1
READ-057612,ROB-0038,2023-04-01 12:00:00,0.389,44.8,91.6,1861.1
READ-057613,ROB-0038,2023-04-01 18:00:00,0.265,48.0,84.6,1006.2
READ-057614,ROB-0038,2023-04-02 00:00:00,0.458,46.5,51.5,1789.3
READ-057615,ROB-0038,2023-04-02 06:00:00,0.187,53.0,115.6,1340.7
READ-057616,ROB-0038,2023-04-02 12:00:00,0.326,38.0,130.6,1739.1
READ-057617,ROB-0038,2023-04-02 18:00:00,0.438,41.1,49.1,1887.5
READ-057618,ROB-0038,2023-04-03 00:00:00,0.508,64.1,86.0,751.5
READ-057619,ROB-0038,2023-04-03 06:00:00,0.34,69.8,148.5,1481.9
READ-057620,ROB-0038,2023-04-03 12:00:00,0.292,46.4,61.3,1945.7
READ-057621,ROB-0038,2023-04-03 18:00:00,0.479,71.1,103.6,1790.4
READ-057622,ROB-0038,2023-04-04 00:00:00,0.447,44.5,148.4,1947.9
READ-057623,ROB-0038,2023-04-04 06:00:00,0.42,57.9,136.5,1908.8
READ-057624,ROB-0038,2023-04-04 12:00:00,0.125,68.6,91.6,686.6
READ-057625,ROB-0038,2023-04-04 18:00:00,0.417,68.9,117.2,752.9
READ-057626,ROB-0038,2023-04-05 00:00:00,0.575,72.3,107.8,1695.1
READ-057627,ROB-0038,2023-04-05 06:00:00,0.341,51.5,67.7,1590.7
READ-057628,ROB-0038,2023-04-05 12:00:00,0.263,50.5,146.2,1905.7
READ-057629,ROB-0038,2023-04-05 18:00:00,0.153,57.7,117.9,1935.4
READ-057630,ROB-0038,2023-04-06 00:00:00,0.249,63.9,117.9,1753.2
READ-057631,ROB-0038,2023-04-06 06:00:00,0.245,54.9,98.4,1459.4
READ-057632,ROB-0038,2023-04-06 12:00:00,0.224,56.8,143.5,530.3
READ-057633,ROB-0038,2023-04-06 18:00:00,0.424,49.1,133.1,1645.7
READ-057634,ROB-0038,2023-04-07 00:00:00,0.294,62.7,76.8,1647.7
READ-057635,ROB-0038,2023-04-07 06:00:00,0.3,47.1,105.1,662.8
READ-057636,ROB-0038,2023-04-07 12:00:00,0.607,70.3,132.1,1766.7
READ-057637,ROB-0038,2023-04-07 18:00:00,0.34,47.6,88.0,1842.0
READ-057638,ROB-0038,2023-04-08 00:00:00,0.271,64.8,70.8,1383.7
READ-057639,ROB-0038,2023-04-08 06:00:00,0.184,52.6,78.5,1975.4
READ-057640,ROB-0038,2023-04-08 12:00:00,0.324,64.1,108.9,641.9
READ-057641,ROB-0038,2023-04-08 18:00:00,0.542,66.0,142.6,1297.6
READ-057642,ROB-0038,2023-04-09 00:00:00,0.099,42.7,106.0,1737.8
READ-057643,ROB-0038,2023-04-09 06:00:00,0.55,67.6,108.6,1002.2
READ-057644,ROB-0038,2023-04-09 12:00:00,0.457,47.1,124.3,2006.0
READ-057645,ROB-0038,2023-04-09 18:00:00,0.361,48.6,88.3,1622.8
READ-057646,ROB-0038,2023-04-10 00:00:00,0.269,61.6,114.0,1248.6
READ-057647,ROB-0038,2023-04-10 06:00:00,0.193,58.9,121.8,1424.4
READ-057648,ROB-0038,2023-04-10 12:00:00,0.572,58.9,53.7,838.4
READ-057649,ROB-0038,2023-04-10 18:00:00,0.464,66.1,66.5,1443.1
READ-057650,ROB-0038,2023-04-11 00:00:00,0.247,57.3,91.4,888.5
READ-057651,ROB-0038,2023-04-11 06:00:00,0.241,65.0,125.0,1653.9
READ-057652,ROB-0038,2023-04-11 12:00:00,0.359,50.2,143.7,1148.8
READ-057653,ROB-0038,2023-04-11 18:00:00,0.319,63.9,125.4,1024.6
READ-057654,ROB-0038,2023-04-12 00:00:00,0.281,50.6,150.5,1365.4
READ-057655,ROB-0038,2023-04-12 06:00:00,0.34,69.6,161.8,2021.9
READ-057656,ROB-0038,2023-04-12 12:00:00,0.187,53.8,64.4,1948.0
READ-057657,ROB-0038,2023-04-12 18:00:00,0.195,62.1,149.8,803.7
READ-057658,ROB-0038,2023-04-13 00:00:00,0.585,49.8,99.5,1240.6
READ-057659,ROB-0038,2023-04-13 06:00:00,0.394,50.7,78.6,1809.9
READ-057660,ROB-0038,2023-04-13 12:00:00,0.204,42.6,66.7,1714.1
READ-057661,ROB-0038,2023-04-13 18:00:00,0.406,42.3,116.9,1585.0
READ-057662,ROB-0038,2023-04-14 00:00:00,0.408,60.4,129.7,1722.1
READ-057663,ROB-0038,2023-04-14 06:00:00,0.53,43.2,144.4,1222.7
READ-057664,ROB-0038,2023-04-14 12:00:00,0.553,70.4,77.8,1207.2
READ-057665,ROB-0038,2023-04-14 18:00:00,0.626,67.2,102.8,1944.4
READ-057666,ROB-0038,2023-04-15 00:00:00,0.298,56.5,115.4,1749.3
READ-057667,ROB-0038,2023-04-15 06:00:00,0.215,45.7,67.1,1797.9
READ-057668,ROB-0038,2023-04-15 12:00:00,0.487,50.6,118.2,1497.0
READ-057669,ROB-0038,2023-04-15 18:00:00,0.466,58.2,116.1,1393.7
READ-057670,ROB-0038,2023-04-16 00:00:00,0.164,40.4,115.2,1386.6
READ-057671,ROB-0038,2023-04-16 06:00:00,0.29,63.2,145.7,1394.0
READ-057672,ROB-0038,2023-04-16 12:00:00,0.344,63.9,103.1,1890.0
READ-057673,ROB-0038,2023-04-16 18:00:00,0.363,42.9,131.1,1778.3
READ-057674,ROB-0038,2023-04-17 00:00:00,0.203,60.1,73.5,846.4
READ-057675,ROB-0038,2023-04-17 06:00:00,0.253,47.2,126.6,1607.6
READ-057676,ROB-0038,2023-04-17 12:00:00,0.151,63.5,68.6,632.6
READ-057677,ROB-0038,2023-04-17 18:00:00,0.263,59.8,131.4,1909.4
READ-057678,ROB-0038,2023-04-18 00:00:00,0.231,67.1,84.6,589.7
READ-057679,ROB-0038,2023-04-18 06:00:00,0.28,62.9,95.4,1762.3
READ-057680,ROB-0038,2023-04-18 12:00:00,0.362,58.0,153.0,1924.4
READ-057681,ROB-0038,2023-04-18 18:00:00,0.128,53.8,88.1,1802.1
READ-057682,ROB-0038,2023-04-19 00:00:00,0.093,65.7,91.7,1830.2
READ-057683,ROB-0038,2023-04-19 06:00:00,0.495,64.9,62.3,1323.4
READ-057684,ROB-0038,2023-04-19 12:00:00,0.147,42.8,144.3,1040.0
READ-057685,ROB-0038,2023-04-19 18:00:00,0.48,55.0,140.8,1820.1
READ-057686,ROB-0038,2023-04-20 00:00:00,0.356,50.2,62.9,1619.3
READ-057687,ROB-0038,2023-04-20 06:00:00,0.19,63.4,129.4,1293.4
READ-057688,ROB-0038,2023-04-20 12:00:00,0.224,65.8,59.0,1099.7
READ-057689,ROB-0038,2023-04-20 18:00:00,0.204,49.9,104.9,1949.9
READ-057690,ROB-0038,2023-04-21 00:00:00,0.258,48.1,153.4,1218.7
READ-057691,ROB-0038,2023-04-21 06:00:00,0.444,65.8,145.8,1808.3
READ-057692,ROB-0038,2023-04-21 12:00:00,0.345,48.2,88.2,2021.9
READ-057693,ROB-0038,2023-04-21 18:00:00,0.537,60.3,66.5,1769.2
READ-057694,ROB-0038,2023-04-22 00:00:00,0.107,66.2,123.2,1869.2
READ-057695,ROB-0038,2023-04-22 06:00:00,0.181,49.4,89.3,905.0
READ-057696,ROB-0038,2023-04-22 12:00:00,0.337,58.3,129.0,1080.0
READ-057697,ROB-0038,2023-04-22 18:00:00,0.361,46.7,82.3,1902.1
READ-057698,ROB-0038,2023-04-23 00:00:00,0.238,43.7,102.2,1863.1
READ-057699,ROB-0038,2023-04-23 06:00:00,0.168,68.2,57.7,1078.9
READ-057700,ROB-0038,2023-04-23 12:00:00,0.325,58.3,117.6,636.3
READ-057701,ROB-0038,2023-04-23 18:00:00,0.244,46.8,139.6,1575.5
READ-057702,ROB-0038,2023-04-24 00:00:00,0.368,57.2,124.8,1191.3
READ-057703,ROB-0038,2023-04-24 06:00:00,0.232,51.0,119.1,670.8
READ-057704,ROB-0038,2023-04-24 12:00:00,0.483,48.4,109.5,1880.5
READ-057705,ROB-0038,2023-04-24 18:00:00,0.166,65.7,148.8,1496.8
READ-057706,ROB-0038,2023-04-25 00:00:00,0.315,55.9,127.3,786.4
READ-057707,ROB-0038,2023-04-25 06:00:00,0.423,58.9,79.5,1828.0
READ-057708,ROB-0038,2023-04-25 12:00:00,0.435,69.1,106.4,987.9
READ-057709,ROB-0038,2023-04-25 18:00:00,0.307,63.0,93.4,876.1
READ-057710,ROB-0038,2023-04-26 00:00:00,0.465,60.8,76.5,1224.9
READ-057711,ROB-0038,2023-04-26 06:00:00,0.142,62.2,127.3,1932.4
READ-057712,ROB-0038,2023-04-26 12:00:00,0.463,54.0,121.2,1656.8
READ-057713,ROB-0038,2023-04-26 18:00:00,0.554,58.8,75.6,1465.5
READ-057714,ROB-0038,2023-04-27 00:00:00,0.316,69.8,75.9,1466.5
READ-057715,ROB-0038,2023-04-27 06:00:00,0.289,62.7,120.0,1166.2
READ-057716,ROB-0038,2023-04-27 12:00:00,0.26,60.7,71.8,658.9
READ-057717,ROB-0038,2023-04-27 18:00:00,0.496,46.8,105.8,2075.6
READ-057718,ROB-0038,2023-04-28 00:00:00,0.185,58.5,132.6,762.9
READ-057719,ROB-0038,2023-04-28 06:00:00,0.249,41.8,93.1,1206.6
READ-057720,ROB-0038,2023-04-28 12:00:00,0.205,68.6,127.9,1143.5
READ-057721,ROB-0038,2023-04-28 18:00:00,0.264,61.1,61.6,1941.5
READ-057722,ROB-0038,2023-04-29 00:00:00,0.565,51.5,122.3,1812.1
READ-057723,ROB-0038,2023-04-29 06:00:00,0.561,51.7,156.5,1574.4
READ-057724,ROB-0038,2023-04-29 12:00:00,0.224,61.8,100.4,2037.4
READ-057725,ROB-0038,2023-04-29 18:00:00,0.268,61.1,78.6,929.3
READ-057726,ROB-0038,2023-04-30 00:00:00,0.145,42.0,70.8,1153.3
READ-057727,ROB-0038,2023-04-30 06:00:00,0.182,41.9,118.7,605.9
READ-057728,ROB-0038,2023-04-30 12:00:00,0.539,50.6,70.8,902.7
READ-057729,ROB-0038,2023-04-30 18:00:00,0.485,57.2,116.6,1446.3
READ-057730,ROB-0038,2023-05-01 00:00:00,0.28,57.7,77.1,1787.7
READ-057731,ROB-0038,2023-05-01 06:00:00,0.209,42.9,114.8,659.1
READ-057732,ROB-0038,2023-05-01 12:00:00,0.312,53.4,82.5,1355.3
READ-057733,ROB-0038,2023-05-01 18:00:00,0.267,54.3,88.4,727.7
READ-057734,ROB-0038,2023-05-02 00:00:00,0.174,51.8,91.0,1088.7
READ-057735,ROB-0038,2023-05-02 06:00:00,0.315,61.4,89.5,1856.6
READ-057736,ROB-0038,2023-05-02 12:00:00,0.296,48.8,78.4,1332.7
READ-057737,ROB-0038,2023-05-02 18:00:00,0.176,47.1,133.6,1383.8
READ-057738,ROB-0038,2023-05-03 00:00:00,0.509,44.0,80.7,1312.4
READ-057739,ROB-0038,2023-05-03 06:00:00,0.161,50.2,109.1,2014.2
READ-057740,ROB-0038,2023-05-03 12:00:00,0.237,44.6,61.5,1033.7
READ-057741,ROB-0038,2023-05-03 18:00:00,0.157,52.5,65.7,1828.8
READ-057742,ROB-0038,2023-05-04 00:00:00,0.3,59.1,113.9,629.6
READ-057743,ROB-0038,2023-05-04 06:00:00,0.157,60.6,141.8,1106.8
READ-057744,ROB-0038,2023-05-04 12:00:00,0.259,62.9,89.2,1912.1
READ-057745,ROB-0038,2023-05-04 18:00:00,0.227,47.9,88.4,1786.0
READ-057746,ROB-0038,2023-05-05 00:00:00,0.385,53.5,69.0,685.3
READ-057747,ROB-0038,2023-05-05 06:00:00,0.323,42.9,121.8,580.5
READ-057748,ROB-0038,2023-05-05 12:00:00,0.494,58.7,87.9,1780.3
READ-057749,ROB-0038,2023-05-05 18:00:00,0.237,51.9,112.9,694.5
READ-057750,ROB-0038,2023-05-06 00:00:00,0.412,53.5,138.7,1410.9
READ-057751,ROB-0038,2023-05-06 06:00:00,0.187,69.8,81.6,759.4
READ-057752,ROB-0038,2023-05-06 12:00:00,0.255,63.6,47.1,1538.9
READ-057753,ROB-0038,2023-05-06 18:00:00,0.563,64.3,84.7,1519.5
READ-057754,ROB-0038,2023-05-07 00:00:00,0.292,46.9,100.6,934.7
READ-057755,ROB-0038,2023-05-07 06:00:00,0.191,52.5,116.6,1914.9
READ-057756,ROB-0038,2023-05-07 12:00:00,0.519,48.7,117.0,1145.1
READ-057757,ROB-0038,2023-05-07 18:00:00,0.337,67.3,71.6,1264.0
READ-057758,ROB-0038,2023-05-08 00:00:00,0.193,74.3,145.7,1343.8
READ-057759,ROB-0038,2023-05-08 06:00:00,0.178,64.4,86.6,1769.4
READ-057760,ROB-0038,2023-05-08 12:00:00,0.353,57.9,134.9,652.2
READ-057761,ROB-0038,2023-05-08 18:00:00,0.196,55.9,77.0,1611.2
READ-057762,ROB-0038,2023-05-09 00:00:00,0.37,64.9,65.4,1899.9
READ-057763,ROB-0038,2023-05-09 06:00:00,0.479,62.8,142.6,1041.0
READ-057764,ROB-0038,2023-05-09 12:00:00,0.359,50.3,91.5,843.4
READ-057765,ROB-0038,2023-05-09 18:00:00,0.17,47.9,147.7,1820.3
READ-057766,ROB-0038,2023-05-10 00:00:00,0.366,59.8,58.5,1313.1
READ-057767,ROB-0038,2023-05-10 06:00:00,0.238,59.8,108.5,699.1
READ-057768,ROB-0038,2023-05-10 12:00:00,0.454,71.2,122.0,686.2
READ-057769,ROB-0038,2023-05-10 18:00:00,0.436,52.6,83.3,1590.2
READ-057770,ROB-0038,2023-05-11 00:00:00,0.417,57.6,58.4,1291.9
READ-057771,ROB-0038,2023-05-11 06:00:00,0.225,54.6,100.5,1108.6
READ-057772,ROB-0038,2023-05-11 12:00:00,0.285,49.2,100.5,1075.8
READ-057773,ROB-0038,2023-05-11 18:00:00,0.481,44.2,99.4,1523.3
READ-057774,ROB-0038,2023-05-12 00:00:00,0.1,52.2,86.7,864.5
READ-057775,ROB-0038,2023-05-12 06:00:00,0.227,54.4,118.7,962.2
READ-057776,ROB-0038,2023-05-12 12:00:00,0.299,69.5,88.2,533.4
READ-057777,ROB-0038,2023-05-12 18:00:00,0.198,64.0,149.2,1651.7
